XML:ID	InVersion	AlsoUsedIn	nonW	InParSegs	ChapterLocators	Vol	Label	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/0/full/full/0/default.jpg	Huntington	Thumbnail	surfaceGrp	surfaceGrp type (single leaf/bifolio)	surface type (r/v)	surface type resp	surfaceGrp/surface type cert	Notes
hm924v4n515	D					4	p. 11	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/515/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/515	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/515/full/150,/0/default.jpg		single leaf	r			
hm924v4n516	D					4	p. 12	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/516/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/516	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/516/full/150,/0/default.jpg		single leaf	v			
hm924v4n517	D					4	p. 13	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/517/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/517	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/517/full/150,/0/default.jpg		single leaf	r			
hm924v4n518	D					4	p. 14	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/518/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/518	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/518/full/150,/0/default.jpg		single leaf	v			
hm924v4n519	D					4	p. 15	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/519/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/519	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/519/full/150,/0/default.jpg		bifolio	r1			
hm924v4n520	D					4	p. 16	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/520/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/520	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/520/full/150,/0/default.jpg		bifolio	v1			
hm924v4n521	D					4	p. 17	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/521/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/521	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/521/full/150,/0/default.jpg		bifolio	r2			
hm924v4n522	D					4	p. 18	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/522/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/522	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/522/full/150,/0/default.jpg		bifolio	v2			
hm924v4n523	D					4	p. 19	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/523/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/523	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/523/full/150,/0/default.jpg		single leaf	r			
hm924v4n524	D					4	p. 20	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/524/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/524	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/524/full/150,/0/default.jpg		single leaf	v			Blank
hm924v4n525	D					4	p. 21	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/525/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/525	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/525/full/150,/0/default.jpg		single leaf	r			
hm924v4n526	D					4	p. 22	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/526/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/526	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/526/full/150,/0/default.jpg		single leaf	v			
hm924v4n527	D					4	p. 23	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/527/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/527	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/527/full/150,/0/default.jpg		single leaf	r			T's "47" in pencil in upper right corner [entire text in pencil]
hm924v4n528	D					4	p. 24	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/528/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/528	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/528/full/150,/0/default.jpg		single leaf	v			[entire text in pencil]
hm924v4n529	D					4	p. 25	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/529/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/529	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/529/full/150,/0/default.jpg		single leaf	r			
hm924v4n530	D					4	p. 26	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/530/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/530	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/530/full/150,/0/default.jpg		single leaf	v			
hm924v4n531	D					4	p. 27	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/531/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/531	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/531/full/150,/0/default.jpg		single leaf	r			
hm924v4n532	D					4	p. 28	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/532/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/532	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/532/full/150,/0/default.jpg		single leaf	v			
hm924v4n533	D					4	p. 29	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/533/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/533	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/533/full/150,/0/default.jpg		single leaf	r			vs ^ I just ^ On the whole [pencil]
hm924v4n534	D					4	p. 30	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/534/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/534	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/534/full/150,/0/default.jpg		single leaf	v			vs ^ How often I had [pencil]
hm924v4n535	D					4	p. 31	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/535/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/535	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/535/full/150,/0/default.jpg		single leaf	r			
hm924v4n536	D					4	p. 32	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/536/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/536	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/536/full/150,/0/default.jpg		single leaf	v			
hm924v4n537	D					4	p. 33	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/537/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/537	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/537/full/150,/0/default.jpg		bifolio	r1			
hm924v4n538	D					4	p. 34	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/538/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/538	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/538/full/150,/0/default.jpg		bifolio	v1			
hm924v4n539	D					4	p. 35	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/539/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/539	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/539/full/150,/0/default.jpg		bifolio	r2			
hm924v4n540	D					4	p. 36	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/540/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/540	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/540/full/150,/0/default.jpg		bifolio	v2			
hm924v4n541	D					4	p. 37	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/541/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/541	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/541/full/150,/0/default.jpg		single leaf	r			
hm924v4n542	D					4	p. 38	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/542/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/542	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/542/full/150,/0/default.jpg		single leaf	v			Blank
hm924v4n543	D					4	p. 39	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/543/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/543	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/543/full/150,/0/default.jpg		portion of single leaf	r			Waxed on to recto of full leaf
hm924v4n544	D					4	p. 40	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/544/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/544	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/544/full/150,/0/default.jpg		single leaf	r			Ref to waxed-on portion of leaf nine lines up from bottom: ^vs Bankruptcy [^ vs in pencil]
hm924v4n545	D					4	p. 41	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/545/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/545	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/545/full/150,/0/default.jpg		portion of single leaf	v			Waxed on to recto of full leaf; Draft of 1.21.54 letter to H. G. O. Blake; see Cor 2, 192-196, for recipient's copy
hm924v4n546	D					4	p. 42	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/546/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/546	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/546/full/150,/0/default.jpg		single leaf	v			^ & when the farmer [pencil]
hm924v4n547	D					4	p. 43	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/547/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/547	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/547/full/150,/0/default.jpg		single leaf	r			
hm924v4n548	D					4	p. 44	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/548/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/548	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/548/full/150,/0/default.jpg		single leaf	v			
hm924v4n549	D					4	p. 45	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/549/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/549	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/549/full/150,/0/default.jpg		bifolio	r1			
hm924v4n550	D					4	p. 46	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/550/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/550	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/550/full/150,/0/default.jpg		bifolio	v1			
hm924v4n551	D					4	p. 47	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/551/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/551	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/551/full/150,/0/default.jpg		bifolio	r2			
hm924v4n552	D					4	p. 48	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/552/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/552	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/552/full/150,/0/default.jpg		bifolio	v2			
hm924v4n553	D					4	p. 49	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/553/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/553	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/553/full/150,/0/default.jpg		bifolio	r1			
hm924v4n554	D					4	p. 50	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/554/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/554	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/554/full/150,/0/default.jpg		bifolio	v1			
hm924v4n555	D					4	p. 51	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/555/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/555	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/555/full/150,/0/default.jpg		bifolio	r2			
hm924v4n556	D					4	p. 52	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/556/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/556	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/556/full/150,/0/default.jpg		bifolio	v2			
hm924v4n557	D					4	p. 53	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/557/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/557	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/557/full/150,/0/default.jpg		bifolio	r1			
hm924v4n558	D					4	p. 54	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/558/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/558	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/558/full/150,/0/default.jpg		bifolio	v1			
hm924v4n559	D					4	p. 55	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/559/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/559	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/559/full/150,/0/default.jpg		bifolio	r2			
hm924v4n560	D					4	p. 56	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/560/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/560	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/560/full/150,/0/default.jpg		bifolio	v2			
hm924v4n561	D					4	p. 57	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/561/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/561	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/561/full/150,/0/default.jpg		single leaf	r			
hm924v4n562	D					4	p. 58	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/562/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/562	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/562/full/150,/0/default.jpg		single leaf	v			
hm924v4n563	D					4	p. 59	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/563/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/563	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/563/full/150,/0/default.jpg		single leaf	r			
hm924v4n564	D					4	p. 60	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/564/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/564	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/564/full/150,/0/default.jpg		single leaf	v			^ vs Concord [pencil]
hm924v4n565	D					4	p. 61	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/565/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/565	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/565/full/150,/0/default.jpg		single leaf	r			
hm924v4n566	D					4	p. 62	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/566/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/566	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/566/full/150,/0/default.jpg		single leaf	v			
hm924v4n567	D			E-86a E-87		4	p. 63	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/567/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/567	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/567/full/150,/0/default.jpg		single leaf	r			
hm924v4n568	D					4	p. 64	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/568/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/568	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/568/full/150,/0/default.jpg		single leaf	v			Blank
hm924v4n569	D			WIL-1	Start of Where I Lived, and  What I Lived For content	4	p. 65	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/569/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/569	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/569/full/150,/0/default.jpg		bifolio	r1			p. 236-7 in faint pencil at top of page
hm924v4n570	D			WIL-1		4	p. 66	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/570/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/570	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/570/full/150,/0/default.jpg		bifolio	v1			
hm924v4n571	D			WIL-1 WIL-2		4	p. 67	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/571/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/571	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/571/full/150,/0/default.jpg		bifolio	r2			
hm924v4n572	D			WIL-2 WIL-3		4	p. 68	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/572/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/572	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/572/full/150,/0/default.jpg		bifolio	v2			
hm924v4n573	D			WIL-3 WIL-5 WIL-7		4	p. 69	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/573/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/573	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/573/full/150,/0/default.jpg		single leaf	r			vs The real [pencil] {See hm924v5n684, where T refers to the same scrap following a later version of this passage.}
hm924v4n574	D			WIL-8a WIL-8b		4	p. 70	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/574/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/574	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/574/full/150,/0/default.jpg		single leaf	v			
hm924v4n575	D			Sds-1a Sds-1b	Title Sounds	4	p. 71	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/575/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/575	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/575/full/150,/0/default.jpg		single leaf	r			Sounds [pencil; written over E   ]
hm924v4n576	D			Sds-1b Sds-2a Sds-2b		4	p. 72	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/576/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/576	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/576/full/150,/0/default.jpg		single leaf	v			
hm924v4n577	D					4	p. 73	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/577/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/577	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/577/full/150,/0/default.jpg		single leaf	r			Portion of leaf
hm924v4n578	D					4	p. 74	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/578/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/578	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/578/full/150,/0/default.jpg		single leaf	v			Portion of leaf; blank
hm924v4n579	D					4	p. 75	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/579/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/579	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/579/full/150,/0/default.jpg		single leaf	r			
hm924v4n580	D					4	p. 76	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/580/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/580	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/580/full/150,/0/default.jpg		single leaf	v			
hm924v4n581	D			Sds-10c		4	p. 77	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/581/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/581	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/581/full/150,/0/default.jpg		single leaf	r			Portion of leaf; entire text in pencil
hm924v4n582	D					4	p. 78	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/582/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/582	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/582/full/150,/0/default.jpg		single leaf	v			Portion of leaf; blank
hm924v4n583	D			Sde-1	Title Solitude	4	p. 79	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/583/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/583	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/583/full/150,/0/default.jpg		single leaf	r			Solitude [pencil]
hm924v4n584	D			Sde-1 Sde-2		4	p. 80	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/584/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/584	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/584/full/150,/0/default.jpg		single leaf	v			
hm924v4n585	D					4	p. 81	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/585/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/585	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/585/full/150,/0/default.jpg		single leaf	r			
hm924v4n586	D					4	p. 82	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/586/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/586	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/586/full/150,/0/default.jpg		single leaf	v			
hm924v4n587	D			Sde-11b		4	p. 83	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/587/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/587	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/587/full/150,/0/default.jpg		single leaf	r			
hm924v4n588	D					4	p. 84	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/588/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/588	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/588/full/150,/0/default.jpg		single leaf	v			Blank
hm924v4n589	D			Vis-1	Title Society [Visitors]	4	p. 85	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/589/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/589	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/589/full/150,/0/default.jpg		single leaf	r			Society [pencil]
hm924v4n590	D					4	p. 86	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/590/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/590	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/590/full/150,/0/default.jpg		single leaf	v			Blank
hm924v4n591	D					4	p. 87	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/591/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/591	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/591/full/150,/0/default.jpg		single leaf	r			
hm924v4n592	D					4	p. 88	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/592/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/592	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/592/full/150,/0/default.jpg		single leaf	v			Blank
hm924v4n593	D					4	p. 89	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/593/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/593	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/593/full/150,/0/default.jpg		single leaf	r			
hm924v4n594	D					4	p. 90	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/594/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/594	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/594/full/150,/0/default.jpg		single leaf	v			
hm924v4n595	D					4	p. 91	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/595/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/595	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/595/full/150,/0/default.jpg		single leaf	r			
hm924v4n596	D					4	p. 92	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/596/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/596	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/596/full/150,/0/default.jpg		single leaf	v			
hm924v4n597	D			Vis-16		4	p. 93	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/597/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/597	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/597/full/150,/0/default.jpg		single leaf	r			
hm924v4n598	D			Vis-16		4	p. 94	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/598/full/full/0/default.jpg	https://cdm16003.contentdm.oclc.org/digital/collection/p16003coll16/id/598	https://cdm16003.contentdm.oclc.org/digital/iiif/p16003coll16/598/full/150,/0/default.jpg		single leaf	v			
